PID,X,Y,Z
54152,242770.882568,8196469.996338,3398.0
54153,242770.907349,8196574.398438,3366.0
54154,242770.932129,8196777.003662,3302.0
54155,242770.940308,8196543.003906,3378.0
54156,242770.940308,8196546.603271,3376.0
54157,242770.940308,8196700.187012,3318.0
54158,242770.948608,8196316.182739,3432.0
54159,242770.948608,8196384.551025,3418.0
54160,242770.948608,8196457.588501,3400.0
54161,242770.948608,8196501.000977,3394.0
54162,242770.956787,8196255.203125,3446.0
54163,242770.956787,8196667.002686,3332.0
54164,242770.956787,8196923.038818,3292.0
54165,242770.965088,8195978.180542,3530.0
54166,242770.965088,8196060.48645,3490.0
54167,242770.965088,8196406.937134,3414.0
54168,242770.965088,8196441.151245,3404.0
54169,242770.965088,8196733.401123,3302.0
54170,242770.973267,8196291.996826,3438.0
54171,242770.989746,8195959.423828,3534.0
54172,242770.989746,8196031.541504,3502.0
54173,242770.998047,8196488.803223,3396.0
54174,242771.014526,8196783.402588,3304.0
54175,242771.014526,8197012.203369,3272.0
54176,242771.022827,8196406.997192,3414.0
54177,242771.031006,8196027.342163,3506.0
54178,242771.031006,8196826.595215,3314.0
54179,242771.039307,8195988.558838,3524.0
54180,242771.039307,8196377.792114,3420.0
54181,242771.055786,8196065.155762,3488.0
54182,242771.055786,8196086.761963,3480.0
54183,242771.055786,8196405.537354,3414.0
54184,242771.063965,8196817.196777,3314.0
54185,242771.072266,8196643.796631,3342.0
54186,242771.072266,8196795.000732,3308.0
54187,242771.080566,8196406.437256,3414.0
54188,242771.080566,8196470.40625,3398.0
54189,242771.088745,8196159.799438,3452.0
54190,242771.088745,8196716.204102,3308.0
54191,242771.097046,8196367.493896,3422.0
54192,242771.105225,8196272.780151,3444.0
54193,242771.105225,8196507.599854,3392.0
54194,242771.113525,8196581.597168,3362.0
54195,242771.130005,8196409.926636,3412.0
54196,242771.130005,8196614.601562,3354.0
54197,242771.130005,8196703.796387,3316.0
54198,242771.138184,8196662.40332,3334.0
54199,242771.146484,8196407.087158,3414.0
54200,242771.179443,8196553.602051,3374.0
54201,242771.187744,8196103.939087,3474.0
54202,242771.187744,8196534.595215,3382.0
54203,242771.187744,8196593.995117,3360.0
54204,242771.187744,8196882.945557,3296.0
54205,242771.195923,8196069.094971,3484.0
54206,242771.204224,8196851.041016,3302.0
54207,242771.212402,8196410.656494,3412.0
54208,242771.212402,8196411.826294,3412.0
54209,242771.212402,8196559.201172,3372.0
54210,242771.212402,8196671.001953,3330.0
54211,242771.220703,8196810.827881,3312.0
54212,242771.229004,8196410.106567,3412.0
54213,242771.229004,8196411.736328,3412.0
54214,242771.229004,8196411.846313,3412.0
54215,242771.245483,8196547.203125,3376.0
54216,242771.261963,8196433.15271,3406.0
54217,242771.261963,8196603.823486,3358.0
54218,242771.270142,8196069.165039,3484.0
54219,242771.270142,8197044.967773,3266.0
54220,242771.278442,8196127.875,3464.0
54221,242771.278442,8196433.292603,3406.0
54222,242771.278442,8196559.401123,3372.0
54223,242771.278442,8196731.801514,3302.0
54224,242771.286621,8196273.400024,3444.0
54225,242771.286621,8196707.195801,3314.0
54226,242771.294922,8196140.122803,3460.0
54227,242771.294922,8196427.343628,3408.0
54228,242771.294922,8196667.002686,3332.0
54229,242771.303101,8196069.195068,3484.0
54230,242771.303101,8196304.404663,3436.0
54231,242771.303101,8196802.999268,3310.0
54232,242771.303101,8196833.914063,3310.0
54233,242771.311401,8196104.059082,3474.0
54234,242771.311401,8196470.796265,3398.0
54235,242771.311401,8196578.197754,3364.0
54236,242771.319702,8196067.355347,3486.0
54237,242771.319702,8196470.89624,3398.0
54238,242771.319702,8196490.00293,3396.0
54239,242771.319702,8196501.60083,3394.0
54240,242771.327881,8196452.089478,3402.0
54241,242771.327881,8196470.996216,3398.0
54242,242771.3297,8195898.918851,3516.389469
54243,242771.34436,8196783.172607,3304.0
54244,242771.352661,8196458.258423,3400.0
54245,242771.36084,8196638.997314,3344.0
54246,242771.36084,8196731.20166,3302.0
54247,242771.377319,8196339.908691,3426.0
54248,242771.38562,8196405.957275,3414.0
54249,242771.38562,8196559.510986,3372.0
54250,242771.4021,8196339.978638,3426.0
54251,242771.4021,8196776.233887,3302.0
54252,242771.4104,8196020.873291,3510.0
54253,242771.4104,8196794.60083,3308.0
54254,242771.418579,8195931.218628,3526.0
54255,242771.418579,8196340.008667,3426.0
54256,242771.418579,8196680.600342,3326.0
54257,242771.42688,8196405.717407,3414.0
54258,242771.42688,8196924.738525,3292.0
54259,242771.435059,8196340.268555,3426.0
54260,242771.443359,8196065.615601,3488.0
54261,242771.459839,8196417.645264,3412.0
54262,242771.459839,8196643.996582,3342.0
54263,242771.459839,8196657.604248,3336.0
54264,242771.484619,8195901.60376,3516.0
54265,242771.484619,8196534.975342,3382.0
54266,242771.492798,8195938.84729,3528.0
54267,242771.492798,8196209.870972,3452.0
54268,242771.492798,8196582.797119,3362.0
54269,242771.509277,8196559.601074,3372.0
54270,242771.525757,8196016.404053,3512.0
54271,242771.542358,8195904.393188,3516.0
54272,242771.550537,8196368.633667,3422.0
54273,242771.550537,8196539.004639,3380.0
54274,242771.558838,8196353.936279,3424.0
54275,242771.558838,8196434.582397,3406.0
54276,242771.558838,8196517.998047,3388.0
54277,242771.578806,8197092.100315,3260.0
54278,242771.583496,8196395.639038,3416.0
54279,242771.583496,8196596.004883,3360.0
54280,242771.591797,8196490.802734,3396.0
54281,242771.591797,8196713.004639,3310.0
54282,242771.599976,8196022.513062,3510.0
54283,242771.599976,8196353.716309,3424.0
54284,242771.599976,8196355.355957,3424.0
54285,242771.608276,8196547.802979,3376.0
54286,242771.608276,8196810.397949,3312.0
54287,242771.608276,8197077.262451,3262.0
54288,242771.616577,8196745.369141,3302.0
54289,242771.633057,8196788.601807,3306.0
54290,242771.641235,8196427.683594,3408.0
54291,242771.649536,8195909.102417,3518.0
54292,242771.666016,8196312.553345,3434.0
54293,242771.674194,8196710.595215,3312.0
54294,242771.682495,8196161.90918,3452.0
54295,242771.682495,8196319.682129,3430.0
54296,242771.682495,8196703.326416,3316.0
54297,242771.682495,8196816.396973,3314.0
54298,242771.690674,8196038.000366,3496.0
54299,242771.690674,8196518.088135,3388.0
54300,242771.698975,8196432.862671,3406.0
54301,242771.707275,8196639.397461,3344.0
54302,242771.715454,8196610.202393,3356.0
54303,242771.715454,8196686.39917,3324.0
54304,242771.715454,8196783.002686,3304.0
54305,242771.731934,8196443.830811,3404.0
54306,242771.731934,8196604.203369,3358.0
54307,242771.740234,8196535.395264,3382.0
54308,242771.748413,8196091.101318,3478.0
54309,242771.764893,8196236.346436,3450.0
54310,242771.764893,8196512.999023,3390.0
54311,242771.764893,8196643.996582,3342.0
54312,242771.764893,8196830.744629,3312.0
54313,242771.773193,8196531.595703,3384.0
54314,242771.789673,8196706.595947,3314.0
54315,242771.789673,8196775.404053,3302.0
54316,242771.797974,8196433.042725,3406.0
54317,242771.806152,8196518.197998,3388.0
54318,242771.822632,8196022.922974,3510.0
54319,242771.822632,8196422.144531,3410.0
54320,242771.830933,8196443.890869,3404.0
54321,242771.839111,8196624.999756,3350.0
54322,242771.847412,8195975.251099,3532.0
54323,242771.855713,8196040.160034,3494.0
54324,242771.855713,8196261.202148,3446.0
54325,242771.855713,8196472.215942,3398.0
54326,242771.855713,8196775.194092,3302.0
54327,242771.863892,8196658.00415,3336.0
54328,242771.872192,8196087.691895,3480.0
54329,242771.880371,8196396.53894,3416.0
54330,242771.880371,8196578.797607,3364.0
54331,242771.888672,8196327.330811,3428.0
54332,242771.888672,8196509.999512,3392.0
54333,242771.896851,8196492.002686,3396.0
54334,242771.896851,8196518.397949,3388.0
54335,242771.905151,8196788.421875,3306.0
54336,242771.905151,8196868.998047,3298.0
54337,242771.905151,8197059.585449,3264.0
54338,242771.91333,8195918.61084,3522.0
54339,242771.91333,8196428.173462,3408.0
54340,242771.921631,8196554.801758,3374.0
54341,242771.921631,8196724.802734,3302.0
54342,242771.929932,8196681.000244,3326.0
54343,242771.93811,8196512.999023,3390.0
54344,242771.93811,8196775.00415,3302.0
54345,242771.946411,8195912.331909,3520.0
54346,242771.946411,8196345.327759,3426.0
54347,242771.95459,8196518.598145,3388.0
54348,242771.971069,8196123.175781,3466.0
54349,242771.97937,8196634.598145,3346.0
54350,242771.987549,8195912.30188,3520.0
54351,242771.99585,8196369.573608,3422.0
54352,242771.99585,8196518.598145,3388.0
54353,242772.00415,8196025.702515,3508.0
54354,242772.00415,8196057.087036,3492.0
54355,242772.00415,8196898.603027,3294.0
54356,242772.02063,8196013.20459,3512.0
54357,242772.02063,8196459.408203,3400.0
54358,242772.045288,8196023.322876,3510.0
54359,242772.053589,8196422.694458,3410.0
54360,242772.061768,8196379.701782,3420.0
54361,242772.061768,8196453.099243,3402.0
54362,242772.061768,8196971.240479,3280.0
54363,242772.070068,8195912.28186,3520.0
54364,242772.070068,8196328.140625,3428.0
54365,242772.070068,8196535.795166,3382.0
54366,242772.086548,8196386.350708,3418.0
54367,242772.111328,8196275.199707,3444.0
54368,242772.111328,8196444.210815,3404.0
54369,242772.127808,8196370.423462,3422.0
54370,242772.135986,8196370.103516,3422.0
54371,242772.135986,8196788.201904,3306.0
54372,242772.144287,8196510.199463,3392.0
54373,242772.144287,8196816.136963,3314.0
54374,242772.152466,8196379.921753,3420.0
54375,242772.160767,8196168.897949,3450.0
54376,242772.169067,8196699.197021,3318.0
54377,242772.169067,8197090.580078,3260.0
54378,242772.177246,8196663.003418,3334.0
54379,242772.185547,8196346.077637,3426.0
54380,242772.193726,8196141.362671,3460.0
54381,242772.202026,8195925.479614,3524.0
54382,242772.210205,8196169.12793,3450.0
54383,242772.210205,8196528.39624,3386.0
54384,242772.218506,8196012.804688,3512.0
54385,242772.218506,8196702.996338,3316.0
54386,242772.226685,8196827.585205,3314.0
54387,242772.234985,8196629.799072,3348.0
54388,242772.234985,8196647.99585,3340.0
54389,242772.234985,8196809.598145,3312.0
54390,242772.234985,8196842.712402,3306.0
54391,242772.243286,8196503.600586,3394.0
54392,242772.251465,8196532.195801,3384.0
54393,242772.259766,8196510.409424,3392.0
54394,242772.259766,8196584.396729,3362.0
54395,242772.259766,8196747.798828,3302.0
54396,242772.267944,8196240.065796,3448.0
54397,242772.267944,8196548.202881,3376.0
54398,242772.267944,8196652.995117,3338.0
54399,242772.267944,8196658.164063,3336.0
54400,242772.267944,8196715.404297,3308.0
54401,242772.276245,8196830.904541,3312.0
54402,242772.284424,8196460.677979,3400.0
54403,242772.284424,8196576.198242,3366.0
54404,242772.292725,8196307.454224,3436.0
54405,242772.292725,8196358.005493,3424.0
54406,242772.300903,8195903.823364,3516.0
54407,242772.317505,8196082.8927,3482.0
54408,242772.317505,8196434.182495,3406.0
54409,242772.317505,8196869.917969,3298.0
54410,242772.333984,8196566.999756,3370.0
54411,242772.350464,8196532.195801,3384.0
54412,242772.350464,8196584.59668,3362.0
54413,242772.350464,8196676.000977,3328.0
54414,242772.350464,8196809.398193,3312.0
54415,242772.358643,8195930.23877,3526.0
54416,242772.366943,8196528.39624,3386.0
54417,242772.383423,8196520.397705,3388.0
54418,242772.383423,8196748.20874,3302.0
54419,242772.391724,8196109.008179,3472.0
54420,242772.391724,8196168.947876,3450.0
54421,242772.391724,8196510.599365,3392.0
54422,242772.391724,8196782.402832,3304.0
54423,242772.399902,8196012.404785,3512.0
54424,242772.399902,8196426.473755,3408.0
54425,242772.399902,8196426.643799,3408.0
54426,242772.399902,8196548.602783,3376.0
54427,242772.424683,8196124.285522,3466.0
54428,242772.424683,8196699.067139,3318.0
54429,242772.432861,8196346.717529,3426.0
54430,242772.449341,8196372.243042,3422.0
54431,242772.449341,8196667.002686,3332.0
54432,242772.474121,8196318.172363,3432.0
54433,242772.474121,8196504.200439,3394.0
54434,242772.474121,8196652.995117,3338.0
54435,242772.474121,8196710.395264,3312.0
54436,242772.482422,8196008.395386,3512.0
54437,242772.482422,8196793.230957,3308.0
54438,242772.490601,8196434.3125,3406.0
54439,242772.50708,8195946.256104,3530.0
54440,242772.50708,8196301.555176,3436.0
54441,242772.50708,8196800.999756,3310.0
54442,242772.50708,8196927.078125,3292.0
54443,242772.515381,8196371.593262,3422.0
54444,242772.52356,8196240.425659,3448.0
54445,242772.52356,8196473.395752,3398.0
54446,242772.53186,8196694.997803,3320.0
54447,242772.540039,8196748.598633,3302.0
54448,242772.54834,8196213.990234,3452.0
54449,242772.54834,8196599.00415,3360.0
54450,242772.54834,8196605.003174,3358.0
54451,242772.54834,8196676.200928,3328.0
54452,242772.556641,8196815.797119,3314.0
54453,242772.564819,8196010.465088,3512.0
54454,242772.564819,8196321.531738,3430.0
54455,242772.57312,8196003.826172,3516.0
54456,242772.57312,8196556.001709,3374.0
54457,242772.57312,8196579.397705,3364.0
54458,242772.581299,8196213.110352,3452.0
54459,242772.581299,8196398.008667,3416.0
54460,242772.5896,8196415.465698,3414.0
54461,242772.597778,8196380.391724,3420.0
54462,242772.614258,8196545.40332,3378.0
54463,242772.630859,8196473.795654,3398.0
54464,242772.630859,8196658.404053,3336.0
54465,242772.639038,8196576.598145,3366.0
54466,242772.647339,8196300.395386,3436.0
54467,242772.655518,8196387.380493,3418.0
54468,242772.655518,8196473.995728,3398.0
54469,242772.655518,8196772.20459,3302.0
54470,242772.655518,8196815.597168,3314.0
54471,242772.663818,8196048.718506,3496.0
54472,242772.663818,8196446.320435,3404.0
54473,242772.663818,8196808.598389,3312.0
54474,242772.671997,8195902.833496,3516.0
54475,242772.671997,8196428.213501,3408.0
54476,242772.671997,8196434.672363,3406.0
54477,242772.680298,8196307.894165,3436.0
54478,242772.688477,8196387.480469,3418.0
54479,242772.705078,8196698.99707,3318.0
54480,242772.729736,8196307.984131,3436.0
54481,242772.729736,8196561.200684,3372.0
54482,242772.729736,8196639.797363,3344.0
54483,242772.738037,8196446.450439,3404.0
54484,242772.746216,8196264.20166,3446.0
54485,242772.746216,8196313.923096,3434.0
54486,242772.746216,8196663.003418,3334.0
54487,242772.754517,8196068.735107,3486.0
54488,242772.754517,8196504.600342,3394.0
54489,242772.754517,8196513.998779,3390.0
54490,242772.754517,8196556.401611,3374.0
54491,242772.762695,8196831.144531,3312.0
54492,242772.770996,8196387.600464,3418.0
54493,242772.770996,8196815.397217,3314.0
54494,242772.779297,8196308.044067,3436.0
54495,242772.787476,8196063.526001,3490.0
54496,242772.787476,8196358.715454,3424.0
54497,242772.787476,8196808.388428,3312.0
54498,242772.803187,8197092.09375,3260.0
54499,242772.803955,8196787.602051,3306.0
54500,242772.812256,8196408.296875,3414.0
54501,242772.812256,8196653.205078,3338.0
54502,242772.820435,8195971.491699,3534.0
54503,242772.820435,8196380.811646,3420.0
54504,242772.836914,8196549.802734,3376.0
54505,242772.845215,8196185.86499,3452.0
54506,242772.853394,8196241.115601,3448.0
54507,242772.853394,8196709.595215,3312.0
54508,242772.869995,8196387.730469,3418.0
54509,242772.869995,8196648.995605,3340.0
54510,242772.878174,8196180.825928,3452.0
54511,242772.886475,8196019.183594,3512.0
54512,242772.886475,8196038.280273,3498.0
54513,242772.886475,8196408.536865,3414.0
54514,242772.894653,8196331.77002,3428.0
54515,242772.894653,8196359.835205,3424.0
54516,242772.902954,8196579.797607,3364.0
54517,242772.902954,8196958.682617,3284.0
54518,242772.911133,8196321.941772,3430.0
54519,242772.911133,8196523.087158,3388.0
54520,242772.911133,8196799.999756,3310.0
54521,242772.919434,8196302.375122,3436.0
54522,242772.919434,8196672.001709,3330.0
54523,242772.927612,8196373.312866,3422.0
54524,242772.935913,8196815.187256,3314.0
54525,242772.935913,8197091.449951,3260.0
54526,242772.944214,8196373.992798,3422.0
54527,242772.944214,8196808.198486,3312.0
54528,242772.951538,8197092.092955,3260.0
54529,242772.960693,8196381.60144,3420.0
54530,242772.960693,8196653.405029,3338.0
54531,242772.968872,8196024.052734,3510.0
54532,242772.968872,8196030.381714,3504.0
54533,242772.968872,8196398.568604,3416.0
54534,242772.985352,8196101.619507,3476.0
54535,242772.985352,8196332.059937,3428.0
54536,242772.985352,8196630.198975,3348.0
54537,242772.993652,8196129.584717,3464.0
54538,242772.993652,8196412.666138,3414.0
54539,242772.993652,8196533.395508,3384.0
54540,242773.001831,8196019.373535,3512.0
54541,242773.010132,8196174.736938,3452.0
54542,242773.018433,8196300.675415,3438.0
54543,242773.026611,8196238.136108,3450.0
54544,242773.026611,8196420.404907,3412.0
54545,242773.043091,8196409.116821,3414.0
54546,242773.043091,8196585.396484,3362.0
54547,242773.043091,8196787.421875,3306.0
54548,242773.051392,8196268.200928,3446.0
54549,242773.05957,8196314.432983,3434.0
54550,242773.05957,8196360.615112,3424.0
54551,242773.05957,8196750.198242,3302.0
54552,242773.07605,8196599.00415,3360.0
54553,242773.084351,8196360.265137,3424.0
54554,242773.092651,8196177.016602,3452.0
54555,242773.109131,8196059.266724,3492.0
54556,242773.11731,8196332.379883,3428.0
54557,242773.11731,8196814.997314,3314.0
54558,242773.12561,8196137.17334,3462.0
54559,242773.133789,8196412.006348,3414.0
54560,242773.14209,8196408.946777,3414.0
54561,242773.14209,8196416.755493,3414.0
54562,242773.14209,8196639.797363,3344.0
54563,242773.150269,8195982.779785,3528.0
